household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
mcampain@yearin.com	2	1	0	1					
mcanlas@mathtouch.com	1	1	1	1					
mcartan@golddex.com	1	1	0	1					basement
mcentini@fasehatice.com	2	2	1	1					guest
mchavous@hottechi.com	1	3	1	1					
mchesterfield@lexiqvolax.com	1	1	1	0					basement
mchickering@goodsilron.com	1	1	0	1					
mcolaizzo@yearin.com	1	2	0	1					basement
mcookey@green-plus.com	1	2	1	1					
mcraghead@openlane.com	2	1	0	0					game room
mdegroot@rundofase.com	1	1	0	1					
mdelasancha@betasoloin.com	1	1	0	1					powder room
mdenooyer@ganjaflex.com	2	1	0	1					
mdickerson@konmatfix.com	1	1	0	1					game room
mdiestel@ganjaflex.com	1	2	0	1					
mdiestel@plexzap.com	1	1	0	0					
mdiestel@plexzap.com	2	1	0	1					powder room
mdiestel@year-job.com	1	1	0	1					
mdinos@ron-tech.com	2	2	0	1					basement
mdubaldi@zencorporation.com	1	1	0	1					
memigh@hottechi.com	2	1	0	1					
mengelberg@bioholding.com	2	1	0	1					guest
mengelberg@donquadtech.com	1	1	0	1					guest
mennaco@konex.com	1	1	0	1					game room
mennaco@scotfind.com	1	2	0	1					basement
mennaco@scotfind.com	2	1	1	1					
mfarrow@groovestreet.com	1	1	0	1					guest
mferencz@streethex.com	2	1	1	1					
mferrario@zumgoity.com	1	1	0	1					guest
mferrario@zumgoity.com	2	1	0	0					
mfigeroa@golddex.com	2	1	0	1					basement
mfigeroa@golddex.com	3	1	0	1					guest
mfigeroa@rantouch.com	1	1	0	1					basement
mfishburne@hatfan.com	1	1	0	1					powder room
mfishburne@hatfan.com	2	2	0	1					guest
mfoller@codehow.com	1	1	1	1					powder room
mfrerking@groovestreet.com	1	1	0	1					powder room
mgato@rundofase.com	1	1	1	1					
mgehrett@stanredtax.com	1	1	0	1					
mgellinger@stanredtax.com	1	1	0	1					
mgibes@domzoom.com	1	1	1	1					
mgillaspie@plusstrip.com	2	1	0	1					basement
mgillaspie@plusstrip.com	3	1	0	1					
mgleich@y-corporation.com	1	2	1	1					
mgleich@y-corporation.com	2	1	0	1					guest
mgleich@zumgoity.com	1	2	0	1					
mgochal@openlane.com	2	1	1	0					basement
mgotter@zencorporation.com	1	1	0	0					
mgwalthney@kan-code.com	1	1	0	1					powder room
mhagele@nam-zim.com	2	1	0	1					game room
mhalsey@condax.com	1	1	0	1					
mhamilton@plussunin.com	1	1	0	0					guest
mhanafan@sonron.com	1	1	0	1					basement
mhanafan@sonron.com	2	1	1	1					
mharabedian@goodsilron.com	1	1	0	1					powder room
mheimann@streethex.com	1	1	0	1					guest
mherritt@blackzim.com	1	1	1	1					
mherritt@blackzim.com	2	2	0	1					game room
mhoa@betasoloin.com	1	1	0	1					guest
mhoffis@kinnamplus.com	1	1	0	0					
mhoffis@silis.com	2	3	0	1					powder room
mhoopengardner@xx-holding.com	1	1	0	1					powder room
mhudnall@faxquote.com	2	1	1	1					game room
mhughey@rundofase.com	3	1	0	1					
misenhower@silis.com	2	1	0	1					guest
mjuhas@groovestreet.com	2	1	0	1					basement
mjuhas@statholdings.com	3	1	0	1					game room
mkalafatis@konex.com	1	1	0	1					powder room
mkampa@betasoloin.com	2	1	0	1					
mkarpin@konex.com	1	2	1	1					
mkeener@gogozoom.com	1	1	1	1					basement
mkeneipp@newex.com	1	1	0	1					guest
mkiel@opentech.com	1	1	0	1					
mkines@mathtouch.com	1	2	0	1					game room
mkines@mathtouch.com	4	1	0	1					
mklang@bioplex.com	1	2	0	0					basement
mkohnert@xx-holding.com	1	1	0	1					
mkonopacki@dontechi.com	1	2	1	1					powder room
mkonopacki@dontechi.com	2	2	0	0					
mkownacki@sumace.com	1	2	0	1					basement
mkusko@finjob.com	2	1	0	1					
mlary@betasoloin.com	2	1	0	0					basement
mlary@zencorporation.com	1	1	1	1					
mlary@zencorporation.com	2	1	0	1					
mleinenbach@lexiqvolax.com	1	2	0	0					
mlietz@labdrill.com	1	2	0	1					powder room
mlietz@stanredtax.com	1	1	0	1					
mlietz@stanredtax.com	2	1	0	1					
mlinahan@funholding.com	2	2	0	1					game room
mlipke@bioholding.com	1	1	0	1					powder room
mlipke@scottech.com	1	1	1	1					powder room
mloader@doncon.com	1	1	0	1					
mloder@isdom.com	2	1	0	1					guest
mlorens@j-texon.com	1	2	1	1					powder room
mluczki@warephase.com	3	2	0	1					
mluczki@warephase.com	4	1	0	1					guest
mluczki@warephase.com	8	1	0	1					
mlukasik@xx-holding.com	2	1	0	1					guest
mmaillard@dalttechnology.com	1	2	0	0					basement
mmanno@fasehatice.com	1	1	0	0					
mmarrier@year-job.com	1	2	0	1					basement
mmarrier@year-job.com	2	1	0	1					basement
mmatuszak@toughzap.com	1	1	0	1					basement
mmaynerich@conecom.com	1	1	0	1					
mmeisel@stanredtax.com	3	2	0	0					
mmelnyk@zotware.com	1	2	0	0					powder room
mmelnyk@zotware.com	2	1	0	0					
mmerced@finhigh.com	2	1	0	1					basement
mmiceli@bioplex.com	1	1	0	1					powder room
mmiceli@bioplex.com	3	1	0	1					basement
mmiceli@bioplex.com	5	1	1	1					basement
mmiceli@bioplex.com	9	1	0	0					
mmirafuentes@sunnamplex.com	1	2	0	1					guest
mmiro@zoomit.com	2	1	0	1					
mmodzelewski@stanredtax.com	1	1	0	1					game room
mmonarrez@condax.com	2	1	1	1					guest
mmonarrez@statholdings.com	1	1	0	1					basement
mmondella@bioplex.com	1	1	0	1					guest
mmonterrubio@statholdings.com	2	1	1	1					guest
mmontezuma@newex.com	1	1	0	1					guest
mmontezuma@newex.com	2	1	0	1					game room
mnabours@finhigh.com	1	1	0	1					game room
mnicolozakes@warephase.com	1	2	0	1					basement
mnievas@ontomedia.com	1	1	0	0					game room
mohms@konmatfix.com	1	1	0	1					
mohms@konmatfix.com	2	2	1	1					basement
moles@dontechi.com	1	1	1	0					game room
monofrio@bioholding.com	1	1	0	1					game room
mostrosky@rantouch.com	2	3	0	1					
mpadilla@plusstrip.com	3	2	0	1					basement
mpaprocki@dontechi.com	1	1	0	0					basement
mparvis@golddex.com	1	1	0	1					guest
mpaulas@zencorporation.com	1	3	0	1					
mperigo@plusstrip.com	1	1	0	1					basement
mpontoriero@mathtouch.com	1	1	0	0					
mpoullion@ontomedia.com	1	1	0	1					
mrauser@kinnamplus.com	1	1	0	1					guest
mrauser@kinnamplus.com	2	1	0	0					guest
mrauser@kinnamplus.com	3	1	0	1					
mreiber@faxquote.com	2	2	0	1					
mrhoden@codehow.com	1	1	0	0					basement
mrhoden@codehow.com	2	2	0	1					
mrhoden@codehow.com	3	2	1	1					guest
mrhoden@codehow.com	4	1	0	1					powder room
mrhymes@plexzap.com	1	1	0	1					powder room
mriopelle@konmatfix.com	1	1	0	1					
mrodenberger@codehow.com	1	1	0	1					basement
mroyster@ganjaflex.com	1	3	0	1					game room
mschnitzler@konex.com	2	1	0	1					basement
mseewald@funholding.com	1	1	0	1					powder room
mseewald@konmatfix.com	1	1	0	1					powder room
mshire@konmatfix.com	2	2	0	1					guest
mshire@plussunin.com	1	3	0	0					guest
mshire@plussunin.com	2	1	1	1					powder room
mshire@zumgoity.com	1	2	0	1					
mskursky@hatfan.com	1	1	1	1					
mskursky@newex.com	1	1	0	1					basement
mslayton@scottech.com	2	1	1	1					powder room
mslusarski@donquadtech.com	1	2	1	1					game room
mstenseth@plexzap.com	1	1	0	1					
mstenseth@plexzap.com	2	2	0	1					guest
mstenseth@plussunin.com	1	3	0	1					guest
mstenseth@plussunin.com	2	1	0	1					
mstockham@domzoom.com	1	1	0	0					guest
mstorment@singletechno.com	2	1	0	1					
mstuer@hatfan.com	1	1	0	1					guest
msturiale@scotfind.com	2	1	0	1					powder room
msuell@kinnamplus.com	1	1	0	1					
msuell@kinnamplus.com	2	1	0	1					guest
msuffield@cancity.com	3	1	0	1					guest
msuffield@labdrill.com	1	1	0	1					powder room
msuffield@zencorporation.com	2	2	0	1					basement
mthyberg@ron-tech.com	1	2	1	1					guest
mtillotson@newex.com	1	1	0	1					
mtimenez@zathunicon.com	1	2	0	1					
mtoelkes@bioholding.com	2	1	0	1					powder room
mtolfree@iselectrics.com	1	1	0	1					guest
mtolfree@iselectrics.com	2	1	0	0					game room
mtomasulo@finhigh.com	1	1	0	1					game room
mtoyama@zoomit.com	1	1	0	1					guest
mwaymire@finjob.com	1	1	0	1					
mwenner@betatech.com	2	2	0	0					
mwide@dontechi.com	2	1	0	1					
mwitten@xx-zobam.com	1	1	0	1					
mwolny@golddex.com	2	1	0	1					guest
myaw@year-job.com	3	1	0	1					
myglesias@treequote.com	1	1	1	1					
myglesias@treequote.com	2	1	0	1					guest
myori@condax.com	2	3	1	1					game room
mzagen@plexzap.com	1	1	0	1					
mzagen@plexzap.com	2	2	0	1					powder room
nahle@yearin.com	1	2	1	1					basement
nangalich@betatech.com	1	1	0	1					guest
nangalich@betatech.com	2	2	0	1					basement
nangalich@toughzap.com	1	1	0	1					
nangalich@toughzap.com	2	1	0	1					guest
nangalich@yearin.com	1	1	0	0					
nangalich@yearin.com	3	2	0	1					
narias@dalttechnology.com	1	1	0	0					
narias@goodsilron.com	1	2	0	1					guest
narias@ron-tech.com	2	2	0	1					game room
nbatman@inity.com	1	2	0	1					basement
ncallaro@bioholding.com	2	1	1	0					
ncantres@funholding.com	2	1	0	0					game room
ncantres@funholding.com	3	1	0	1					powder room
ncantres@lexiqvolax.com	2	2	0	1					guest
ncantres@lexiqvolax.com	4	1	1	1					powder room
nclaucherty@konex.com	1	2	0	1					game room
ndinos@donware.com	1	1	0	1					
ndiscipio@bioholding.com	1	2	0	1					game room
ndorshorst@treequote.com	2	2	0	1					game room
neanes@fasehatice.com	1	1	0	1					
nferrario@treequote.com	1	1	0	1					powder room
nfunnell@fasehatice.com	2	1	0	1					powder room
ngiguere@groovestreet.com	1	1	0	1					
ngiguere@groovestreet.com	2	1	0	1					
ngiguere@warephase.com	1	1	0	1					
ngillian@rantouch.com	1	1	0	1					guest
nhengel@statholdings.com	1	2	0	1					
nhidvegi@konex.com	1	1	0	1					guest
nhirpara@ron-tech.com	1	2	0	1					
nhudnall@golddex.com	1	1	0	1					
nisenhower@j-texon.com	1	1	0	1					guest
nkampa@faxquote.com	2	1	0	1					
nkarpin@sunnamplex.com	1	3	0	1					guest
nkohnert@yearin.com	1	1	1	1					guest
nlapage@ganjaflex.com	1	2	1	1					
nlary@codehow.com	1	2	1	1					basement
nlary@faxquote.com	1	1	0	0					guest
nlimmel@dambase.com	3	2	0	0					
nmaclead@zoomit.com	1	1	0	1					
nmaillard@fasehatice.com	1	1	0	1					guest
nmalet@sumace.com	1	1	0	1					guest
nmalet@sumace.com	3	1	0	1					basement
nmaynerich@konex.com	1	1	0	1					
nmcrae@scotfind.com	1	1	0	1					
nmerced@mathtouch.com	2	1	0	1					
nmodzelewski@iselectrics.com	2	1	0	0					
nmodzelewski@iselectrics.com	3	1	0	1					
nmonarrez@funholding.com	1	1	0	1					
nmonarrez@funholding.com	2	1	0	0					game room
nnunlee@kinnamplus.com	1	1	0	1					game room
nnunlee@ontomedia.com	1	1	0	1					basement
npatak@ganjaflex.com	2	1	0	1					
nperruzza@opentech.com	1	2	0	1					
npinilla@warephase.com	1	1	0	1					
npolidori@ganjaflex.com	1	1	0	1					
npolidori@ganjaflex.com	2	1	1	1					
nraymo@silis.com	2	1	0	1					
nriden@ganjaflex.com	1	1	0	1					
nsaulter@funholding.com	1	1	0	1					
nsawchuk@gogozoom.com	1	1	1	0					guest
nscriven@conecom.com	1	2	1	1					guest
nscriven@dambase.com	1	1	0	1					guest
nseewald@funholding.com	2	3	1	1					
nseewald@funholding.com	3	2	1	1					
nseewald@hottechi.com	2	2	0	1					game room
nseewald@yearin.com	1	1	0	0					basement
nseewald@zotware.com	1	1	1	0					game room
nseewald@zotware.com	2	2	0	1					
nsetter@betasoloin.com	1	1	0	1					
nshields@fasehatice.com	1	1	1	1					
nslayton@treequote.com	1	1	1	1					
nstimmel@sumace.com	3	1	0	1					powder room
nsweely@hatfan.com	1	2	0	1					
ntheodorov@openlane.com	1	1	0	1					game room
ntheodorov@zencorporation.com	1	1	0	1					
ntheodorov@zencorporation.com	3	1	0	1					basement
ntomblin@sunnamplex.com	1	1	1	1					
nupthegrove@funholding.com	1	1	0	1					guest
nworlds@blackzim.com	2	1	0	1					guest
nyglesias@faxquote.com	1	3	0	1					basement
nyori@yearin.com	1	1	0	1					powder room
nyori@yearin.com	2	2	0	1					
nzepp@newex.com	1	1	0	1					basement
ocandlish@scotfind.com	1	1	1	0					
ocandlish@scotfind.com	2	1	0	1					basement
ocorrio@ganjaflex.com	1	2	0	1					guest
ofigeroa@finhigh.com	1	2	0	1					guest
ofrey@fasehatice.com	1	1	1	1					
ohollack@mathtouch.com	1	1	1	1					
ohollack@mathtouch.com	2	1	0	1					powder room
omauson@green-plus.com	1	2	0	1					guest
opinilla@conecom.com	1	1	0	1					
opinilla@conecom.com	3	1	0	1					
osarbacher@bioholding.com	1	1	0	1					
ostenseth@green-plus.com	1	1	0	1					basement
owolfgramm@donware.com	2	2	0	0					
pacuff@xx-zobam.com	1	1	0	1					basement
palbares@ron-tech.com	1	1	0	1					
paredondo@opentech.com	1	1	0	1					
pbayless@yearin.com	1	2	0	0					
pborgman@zathunicon.com	1	1	0	0					
pbruschke@plusstrip.com	2	1	1	1					game room
pbuemi@groovestreet.com	1	1	0	0					
pcentini@goodsilron.com	1	1	0	1					game room
pcloney@betatech.com	2	1	0	1					basement
pcolla@kinnamplus.com	1	1	1	1					
pcolla@kinnamplus.com	2	2	0	1					guest
pcoody@hatfan.com	1	1	0	0					
pdeleo@y-corporation.com	1	1	1	1					powder room
pdeleo@y-corporation.com	2	3	0	1					basement
peroman@betatech.com	1	1	0	1					
peschberger@betasoloin.com	3	1	0	1					guest
peschberger@betasoloin.com	6	1	0	1					
pfigeroa@y-corporation.com	1	1	0	1					
pfrerking@bioholding.com	1	2	0	1					
pgarufi@domzoom.com	1	2	0	1					guest
pgarufi@domzoom.com	2	1	0	0					game room
pgarufi@domzoom.com	3	1	0	1					basement
pgotter@green-plus.com	1	1	1	1					guest
pgwalthney@opentech.com	1	1	0	0					
phanafan@zoomit.com	1	1	0	1					powder room
phanafan@zoomit.com	2	1	0	1					powder room
phengel@streethex.com	1	1	0	1					guest
pkannady@sumace.com	1	1	0	1					powder room
pkannady@sumace.com	2	1	0	0					
pklusman@goodsilron.com	2	2	0	1					guest
placovara@plexzap.com	2	1	0	1					game room
plary@warephase.com	4	1	1	0					game room
pleinenbach@hatfan.com	1	1	0	0					
pleinenbach@iselectrics.com	2	1	0	1					game room
pmartabano@domzoom.com	1	1	0	1					game room
pmaynerich@gogozoom.com	3	1	0	1					
pmaynerich@stanredtax.com	1	1	1	1					game room
pmaynerich@stanredtax.com	2	1	1	1					basement
pmorocco@scotfind.com	2	2	1	0					
pmulqueen@bioholding.com	1	1	0	1					
pnabours@lexiqvolax.com	2	1	0	1					basement
pnestle@codehow.com	1	2	0	1					
postolaza@faxquote.com	1	1	0	1					basement
ppagliuca@newex.com	1	1	0	0					
ppugh@konmatfix.com	2	1	0	1					game room
praymo@scotfind.com	1	1	0	1					
prowling@zencorporation.com	2	3	0	1					powder room
prowling@zencorporation.com	4	1	0	1					powder room
pswayze@ron-tech.com	1	2	0	1					
pwieser@green-plus.com	1	1	0	1					
pwitten@scotfind.com	1	1	0	1					
pwolfgramm@groovestreet.com	1	1	1	1					
qcorrington@stanredtax.com	1	1	0	1					powder room
qmcdoniel@hatfan.com	1	1	1	1					powder room
qmcdoniel@hatfan.com	2	3	0	1					powder room
qregusters@plussunin.com	1	1	1	1					game room
qrestrepo@ganjaflex.com	1	1	0	1					
qsweigard@xx-holding.com	1	1	0	0					game room
rbarfield@zotware.com	1	1	0	0					
rbenimadho@dalttechnology.com	4	2	0	1					
rberganza@gogozoom.com	2	2	0	1					basement
rberray@funholding.com	2	3	0	1					game room
rberray@funholding.com	3	1	0	1					powder room
rberray@funholding.com	4	1	0	1					basement
rberray@funholding.com	6	1	0	1					game room
rberray@funholding.com	9	1	0	1					game room
rblunk@sumace.com	1	1	0	1					basement
rbolognia@rantouch.com	1	2	0	1					
rborgman@cancity.com	3	1	0	1					guest
rbourbon@cancity.com	1	1	0	1					guest
rbreland@zathunicon.com	2	2	0	1					
rbrossart@isdom.com	2	1	0	1					basement
rbrucato@inity.com	2	1	0	0					
rbrucato@sumace.com	1	1	0	0					game room
rbrucato@sumace.com	2	1	0	1					game room
rbuzick@golddex.com	2	1	0	1					game room
rcalvaresi@sunnamplex.com	1	2	0	1					guest
rcantres@bioplex.com	1	1	0	0					
rcartan@stanredtax.com	1	2	1	1					game room
rchickering@dambase.com	1	2	0	1					
rclaucherty@groovestreet.com	1	1	0	1					
rclaucherty@groovestreet.com	2	2	0	1					
rcolla@goodsilron.com	1	2	0	1					
rcookey@betasoloin.com	1	1	1	1					guest
rcousey@scotfind.com	1	1	0	1					
rdemesa@doncon.com	1	1	0	1					game room
rdhamer@statholdings.com	1	2	1	1					guest
rdubaldi@ontomedia.com	1	1	0	1					
remard@xx-holding.com	1	1	0	1					
reroman@doncon.com	2	3	0	1					
reschberger@hottechi.com	2	1	0	1					
restell@kinnamplus.com	3	1	0	1					
rfelger@conecom.com	1	2	0	1					powder room
rfelger@conecom.com	2	1	0	0					powder room
rfelger@hatfan.com	1	1	0	1					guest
rfigeroa@dalttechnology.com	1	1	0	1					basement
rfigeroa@dalttechnology.com	2	1	0	1					
rfillingim@funholding.com	1	1	0	1					basement
rfillingim@funholding.com	3	1	1	1					
rfortino@lexiqvolax.com	1	3	1	1					
rfritz@rangreen.com	1	1	1	1					powder room
rfunnell@blackzim.com	2	2	1	0					
rgarufi@green-plus.com	1	2	0	1					game room
rgarufi@xx-holding.com	1	2	1	1					guest
rgato@sonron.com	1	2	0	1					
rgellinger@zathunicon.com	1	1	0	1					
rgesick@codehow.com	2	1	0	1					basement
rgobern@bioholding.com	2	2	0	1					game room
rgotter@mathtouch.com	1	2	1	0					
rhamilton@rundofase.com	1	1	1	1					
rhanafan@finhigh.com	2	3	0	1					
rhanafan@year-job.com	1	1	0	0					game room
rheimann@isdom.com	2	1	0	0					
rhiatt@inity.com	1	1	0	1					
rhoa@dontechi.com	1	1	0	0					
rhoogland@sunnamplex.com	1	1	0	1					powder room
rhudnall@blackzim.com	1	1	0	1					basement
rhudnall@blackzim.com	2	1	0	1					
rhudnall@sonron.com	2	1	0	0					
rhudnall@toughzap.com	2	1	1	1					
rhusser@xx-zobam.com	2	1	0	1					
rkalafatis@ron-tech.com	1	1	0	0					powder room
rkarpin@statholdings.com	2	1	0	1					
rkines@faxquote.com	2	2	0	1					powder room
rkines@mathtouch.com	1	1	1	0					game room
rkitty@konex.com	1	1	0	1					
rkitty@y-corporation.com	1	1	0	1					powder room
rklimek@zencorporation.com	1	1	1	1					basement
rklonowski@treequote.com	2	1	0	1					guest
rkorando@zoomit.com	1	1	1	1					powder room
rkorando@zoomit.com	2	2	0	1					
rkownacki@warephase.com	4	1	1	1					
rkulzer@finjob.com	2	2	0	1					
rlapage@donquadtech.com	1	1	0	1					game room
rlatzke@bioholding.com	2	1	0	1					basement
rlinahan@xx-zobam.com	1	1	0	1					game room
rlorens@opentech.com	1	1	0	1					game room
rlother@xx-zobam.com	2	3	0	1					guest
rmai@treequote.com	3	1	0	1					game room
rmalet@ron-tech.com	3	1	0	0					guest
rmanno@rundofase.com	1	1	0	1					
rmarrier@conecom.com	1	2	1	1					game room
rmarrier@conecom.com	2	2	1	1					game room
rmauson@conecom.com	1	1	1	0					guest
rmauson@conecom.com	2	1	0	1					
rmaynerich@konmatfix.com	1	1	1	1					powder room
rmaynerich@konmatfix.com	2	1	1	1					
rmaynerich@toughzap.com	3	2	0	1					game room
rmclaird@conecom.com	1	2	0	0					game room
rmcnease@y-corporation.com	1	1	0	1					basement
rmeisel@donquadtech.com	1	1	0	1					
rmeisel@donquadtech.com	2	1	1	1					
rmiro@betatech.com	2	1	0	1					
rmiro@betatech.com	5	1	0	1					game room
rmorasca@scotfind.com	1	1	0	1					
rmoyd@bioholding.com	1	1	0	1					basement
rmunis@nam-zim.com	1	2	1	1					
ronofrio@sumace.com	3	1	1	1					
ronofrio@sumace.com	4	1	1	1					
ronofrio@sumace.com	5	2	1	0					
rostolaza@lexiqvolax.com	2	1	1	1					
rpagliuca@gogozoom.com	1	1	0	1					game room
rpalaia@statholdings.com	1	1	0	0					
rpapasergi@ontomedia.com	3	2	0	1					game room
rperigo@sonron.com	1	1	0	1					guest
rragel@j-texon.com	2	1	0	1					basement
rrhym@konex.com	1	1	0	1					powder room
rrhym@konex.com	2	3	0	1					
rrhym@rangreen.com	2	2	0	0					
rrhym@rangreen.com	3	1	1	1					powder room
rrhymes@golddex.com	1	1	0	0					
rrhymes@golddex.com	2	2	0	1					guest
rrhymes@y-corporation.com	2	1	0	1					
rriden@conecom.com	1	1	0	0					
rriden@rantouch.com	1	1	0	1					game room
rrochin@scotfind.com	2	1	0	1					game room
rsahagun@faxquote.com	1	2	0	0					
rsahagun@faxquote.com	2	1	0	1					basement
rsahagun@gogozoom.com	1	1	0	1					
rsahagun@gogozoom.com	2	1	0	0					powder room
rsamu@year-job.com	3	1	1	0					powder room
rsarao@warephase.com	1	1	0	1					powder room
rsaulter@zoomit.com	1	1	1	1					
rsayaphon@codehow.com	2	1	0	1					powder room
rschemmer@silis.com	1	2	0	1					guest
rschemmer@silis.com	2	1	0	1					guest
rschmaltz@conecom.com	1	1	0	1					basement
rsemidey@ganjaflex.com	3	1	0	1					powder room
rsetter@doncon.com	1	1	0	1					basement
rsetter@doncon.com	2	2	0	1					
rslayton@konmatfix.com	2	2	0	1					powder room
rspringe@newex.com	1	2	0	1					guest
rstem@faxquote.com	3	1	0	1					
rstenseth@mathtouch.com	1	1	1	1					
rstockham@warephase.com	2	1	0	1					powder room
rstrassner@lexiqvolax.com	1	1	0	1					basement
rstrassner@lexiqvolax.com	2	1	0	1					basement
rsuell@singletechno.com	2	1	1	1					powder room
rsweigard@green-plus.com	1	1	0	1					guest
rthreets@rangreen.com	1	1	0	1					
rvocelka@scotfind.com	1	2	1	1					powder room
rwaymire@scotfind.com	2	1	0	1					
rweglarz@sumace.com	1	1	0	1					guest
rwenzinger@fasehatice.com	2	2	0	1					basement
rwesterbeck@betasoloin.com	2	1	0	1					
rwhobrey@green-plus.com	2	1	0	1					
rwide@gogozoom.com	1	1	0	1					game room
rwolny@ganjaflex.com	1	1	0	1					
rworlds@cancity.com	2	2	0	1					powder room
rworlds@cancity.com	3	1	0	1					powder room
rworlds@kinnamplus.com	1	2	0	1					powder room
rworlds@warephase.com	1	1	0	1					guest
ryglesias@rundofase.com	2	1	0	1					
ryori@y-corporation.com	1	2	0	1					
ryori@y-corporation.com	4	1	0	1					powder room
sabdallah@inity.com	1	2	0	1					guest
sacuff@groovestreet.com	1	1	0	1					game room
samyot@doncon.com	1	1	0	1					
samyot@rantouch.com	1	1	0	1					game room
sandreason@silis.com	2	2	0	1					
sandreason@silis.com	3	1	0	1					
sangalich@doncon.com	1	1	0	1					powder room
sangalich@doncon.com	2	1	1	1					
saquas@donquadtech.com	1	2	0	1					powder room
saquas@zumgoity.com	1	2	1	1					guest
sarias@zencorporation.com	1	1	0	0					
sasar@inity.com	1	2	0	0					guest
sasar@inity.com	2	1	1	1					game room
sbartolet@toughzap.com	1	1	0	1					game room
sbartolet@yearin.com	1	1	1	0					game room
sbartolet@yearin.com	2	1	0	1					
sbatman@opentech.com	1	1	1	0					powder room
sbennick@ron-tech.com	2	2	1	1					game room
sberganza@betasoloin.com	2	1	0	1					
sberganza@bioholding.com	1	2	0	1					powder room
sberlanga@mathtouch.com	1	1	0	1					basement
sberlanga@mathtouch.com	2	2	0	1					guest
sberray@opentech.com	2	2	1	1					game room
sbiddy@hottechi.com	2	1	0	1					game room
sbirkner@plussunin.com	1	1	0	1					
sblunk@zoomit.com	1	2	0	0					basement
sblunk@zoomit.com	2	1	0	1					powder room
sbookamer@xx-holding.com	2	3	1	1					
sbrucato@goodsilron.com	2	1	0	1					
sbrucato@iselectrics.com	1	1	0	0					guest
sbrucato@iselectrics.com	2	1	1	0					guest
sbubash@faxquote.com	1	2	0	1					
sbuemi@lexiqvolax.com	2	1	0	1					
sburnard@sumace.com	1	1	0	1					basement
sbutt@zoomit.com	2	1	0	0					
scalvaresi@warephase.com	4	2	0	1					
scandlish@toughzap.com	1	1	1	1					powder room
scartan@faxquote.com	2	2	1	1					
scaudy@silis.com	1	1	1	1					game room
scentini@konex.com	1	1	0	0					
scentini@konex.com	2	1	1	0					game room
sclaucherty@domzoom.com	1	2	0	1					powder room
scoody@zoomit.com	1	2	0	1					game room
scorbley@doncon.com	1	1	0	1					
scorbley@doncon.com	2	2	0	1					basement
scoyier@scottech.com	1	3	0	1					
scraghead@fasehatice.com	2	1	0	1					game room
scryer@conecom.com	1	1	0	1					basement
sdallen@plexzap.com	1	2	1	1					
sdallen@plexzap.com	2	1	0	1					basement
sdegonia@domzoom.com	2	2	0	1					basement
sdeleo@plussunin.com	2	2	0	1					
sdeleo@year-job.com	3	1	0	1					guest
sdeleo@year-job.com	4	1	1	1					basement
sdenooyer@ganjaflex.com	1	2	0	1					basement
sdhamer@statholdings.com	1	1	0	1					powder room
sdickerson@scotfind.com	1	1	0	1					
sdickerson@scotfind.com	2	1	1	1					game room
sdinos@inity.com	1	2	0	1					game room
semard@inity.com	1	1	0	1					powder room
semard@inity.com	2	1	0	1					powder room
sestell@hatfan.com	1	3	0	0					
sferencz@codehow.com	3	1	0	1					
sfern@isdom.com	1	2	0	1					game room
sfrancescon@finhigh.com	1	1	0	1					
sfredicks@dalttechnology.com	3	2	0	1					powder room
sfunnell@conecom.com	1	1	1	1					
sgarufi@hottechi.com	1	1	0	1					powder room
sgellinger@year-job.com	1	1	1	1					powder room
sgillaspie@zencorporation.com	1	1	1	1					game room
sgood@statholdings.com	2	1	0	0					
sgreenbush@plusstrip.com	1	1	0	1					basement
sgudroe@donquadtech.com	1	1	0	1					guest
sgwalthney@donware.com	1	1	0	0					basement
shagele@xx-holding.com	1	1	0	1					game room
shagele@xx-holding.com	2	3	1	1					
shalter@labdrill.com	1	2	0	0					game room
shanafan@donquadtech.com	1	1	0	1					basement
sheintzman@isdom.com	2	2	0	1					powder room
sheintzman@isdom.com	3	1	0	1					
shellickson@finhigh.com	1	2	1	1					
shixenbaugh@konmatfix.com	1	1	1	1					guest
shoa@sunnamplex.com	2	1	0	1					
shoffis@singletechno.com	1	2	0	1					basement
shoogland@konex.com	2	2	1	1					
shoopengardner@faxquote.com	1	1	0	1					
shoopengardner@faxquote.com	2	1	0	1					
shusser@mathtouch.com	2	1	0	1					
sisaacs@ganjaflex.com	1	2	0	1					
sisaacs@gogozoom.com	1	1	0	1					
skalafatis@zathunicon.com	1	1	0	1					
skitty@zoomit.com	1	1	0	1					
sklang@finhigh.com	1	1	0	1					
sklimek@mathtouch.com	1	1	0	1					
skohnert@green-plus.com	1	1	0	1					game room
skohnert@green-plus.com	2	1	0	1					guest
skonopacki@ontomedia.com	1	1	0	1					game room
skonopacki@toughzap.com	3	1	0	1					powder room
skorando@opentech.com	1	1	0	1					guest
slabreche@faxquote.com	2	1	0	1					basement
slabreche@j-texon.com	1	1	0	0					
slabreche@j-texon.com	2	2	0	1					basement
slacovara@faxquote.com	3	1	1	1					basement
slacovara@zencorporation.com	2	2	0	1					basement
sleinenbach@zumgoity.com	1	3	0	1					basement
sleto@goodsilron.com	1	2	0	1					guest
slinahan@xx-holding.com	2	1	0	1					game room
